Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes,Log Votes,Rating Score,Popularity Score,Performance Score,Performance Segment,Digital Adoption
311894,Shanghai Kitchen,1,New Delhi,"C-19, Opposite Ahlcon International School, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.28870839,28.61184943,"Chinese, Fast Food",300.0,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,26,3.295836866004329,0.4193548387096772,0.2192894970402961,0.3393287020419248,Needs Improvement,Neither
300960,Shiv Shakti Restaurant,1,New Delhi,"11, DDA Market, Pocket 4, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.2933571,28.6035787,"South Indian, Chinese",200.0,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,18,2.9444389791664403,0.3870967741935482,0.1735957626469211,0.3016963695748974,Needs Improvement,Neither
308222,Smoky Chettinad,1,New Delhi,"Shop 2, Local Shopping Complex, DDA Market, Acharya Niketan, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.29534686,28.60690952,"South Indian, Chettinad",600.0,Indian Rupees(Rs.),No,No,No,No,2,2.8,Orange,Average,49,3.912023005428146,0.3225806451612901,0.2994147534699121,0.3133142884847389,Needs Improvement,Neither
18258510,Spice Fusion,1,New Delhi,"Shop 12, DDA Local Shoping Center Market, Mayur Vihar Phase 1",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.2956494,28.6065417,"North Indian, Mughlai",400.0,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,7,2.079441541679836,0.4193548387096772,0.0611165342852064,0.2760595169398889,Needs Improvement,Neither
308526,Sweet Toof Designer Cakes,1,New Delhi,"16-A, Pocket 3, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.29909826,28.60545101,"Bakery, Desserts",250.0,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,7,2.079441541679836,0.4193548387096772,0.0611165342852064,0.2760595169398889,Needs Improvement,Neither
301118,The Chef,1,New Delhi,"Shop 7 & 8, Block A, Main Road, Ashok Nagar, Near Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.3084321,28.5894261,"North Indian, Chinese",600.0,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average,23,3.1780538303479458,0.4516129032258063,0.2039736771423493,0.3525572127924234,Needs Improvement,One Service
309551,The Edge Cafe,1,New Delhi,"32-B, JP Complex, Opposite UNA Enclave, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.28917677,28.61092375,"Fast Food, Chinese",400.0,Indian Rupees(Rs.),No,Yes,No,No,1,3.1,Orange,Average,53,3.9889840465642745,0.4193548387096772,0.3094223189790758,0.3753818308174367,Needs Improvement,One Service
9736,The Epicure - Fraser Suites,1,New Delhi,"Fraser Suites, 4-A, District Centre,  Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.29954,28.5939142,"Asian, Thai, Chinese, North Indian",2000.0,Indian Rupees(Rs.),Yes,No,No,No,4,3.1,Orange,Average,80,4.394449154672439,0.4193548387096772,0.362146639897439,0.396471559184782,Popular but Average,One Service
18022625,Udupidarshini Veg Restaurant,1,New Delhi,"C-24/A, Acharya Niketan, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.2957443,28.6076829,"Chinese, North Indian, South Indian",550.0,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,33,3.5263605246161616,0.5161290322580643,0.2492654508594423,0.4093835996986155,Hidden Gem,One Service
18420679,36 lebzelter,1,New Delhi,"P 37/38, Pandav Nagar, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",0.0,0.0,"Bakery, Desserts",150.0,Indian Rupees(Rs.),No,No,No,No,1,3.7,Yellow,Good,39,3.688879454113936,0.6129032258064515,0.2703984658163389,0.4759013218104064,Hidden Gem,Neither
301361,Baked Buns,1,New Delhi,"Shop 12, BR Complex, Near Alchon International School, Opposite UNA Enclave, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.3347996,28.6040018,"Fast Food, Pizza, Burger",500.0,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,165,5.111987788356544,0.5806451612903225,0.4554511843259386,0.5305675705045689,High Performer,One Service
312991,Freakin Beans,1,New Delhi,"606, Shikha Plaza 1, Shashi Park Road, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.2905678,28.6068499,Cafe,250.0,Indian Rupees(Rs.),No,No,No,No,1,3.7,Yellow,Good,72,4.290459441148391,0.6129032258064515,0.3486244232666853,0.5071917047905451,High Performer,Neither
18277153,Nutri Cafe,1,New Delhi,"Shop G-3, Plot 1, LSC 11, Atlantic Plaza, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.2952729,28.5975729,Fast Food,500.0,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good,49,3.912023005428146,0.6129032258064515,0.2994147534699121,0.4875078368718357,Hidden Gem,One Service
18273548,Senorita's,1,New Delhi,"10, Samachar Market, Mayur Vihar Phase 1 Extension, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.2949672,28.597776,"Mexican, North Indian",550.0,Indian Rupees(Rs.),No,No,No,No,2,3.7,Yellow,Good,57,4.060443010546419,0.6129032258064515,0.3187144264234561,0.4952277060532534,Hidden Gem,Neither
18399818,Village - The House of Food,1,New Delhi,"B-1, Acharya Niketan, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.29340594,28.6087318,"Street Food, Fast Food, Chinese, South Indian, North Indian",300.0,Indian Rupees(Rs.),No,Yes,No,No,1,3.7,Yellow,Good,65,4.189654742026425,0.6129032258064515,0.3355163673568097,0.5019484824265948,High Performer,One Service
6190,Cafe Coffee Day,1,New Delhi,"Sikka Plaza, Near Ahlcon Public School, Opposite UNA Enclave, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.290606,28.6070669,Cafe,450.0,Indian Rupees(Rs.),No,No,No,No,1,2.4,Red,Poor,49,3.912023005428146,0.1935483870967741,0.2994147534699121,0.2358949336460293,Needs Improvement,Neither
2017,Food Fantasy,1,New Delhi,"P-35-36, Opposite Fine Home Apartments, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.2928015,28.6082787,"North Indian, Chinese, Fast Food",500.0,Indian Rupees(Rs.),No,Yes,No,No,2,2.4,Red,Poor,76,4.343805421853684,0.1935483870967741,0.355561223869662,0.2583535218059293,Popular but Average,One Service
308812,Just Chinese,1,New Delhi,"C-2, Acharya Niketan, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.2935856,28.6088911,Chinese,300.0,Indian Rupees(Rs.),No,Yes,No,No,1,2.4,Red,Poor,36,3.610917912644224,0.1935483870967741,0.260260801071478,0.2202333526866556,Needs Improvement,One Service
308848,Agarwal Bikaneri Sweets,1,New Delhi,"Shop 7, Pocket A, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.2971024,28.6185258,"Mithai, Street Food",100.0,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,12,2.5649493574615367,0.4193548387096772,0.1242491426792665,0.3013125602975129,Needs Improvement,Neither
301056,Bikaner Sweets,1,New Delhi,"1, Durga Complex, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.3007976,28.6198235,Mithai,100.0,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,14,2.70805020110221,0.3225806451612901,0.1428571428571428,0.2506912442396312,Needs Improvement,Neither
301692,Breadz,1,New Delhi,"Below Canara Bank, A Block Market, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.2960034,28.6170417,"Bakery, Fast Food",300.0,Indian Rupees(Rs.),No,Yes,No,No,1,3.3,Orange,Average,48,3.8918202981106265,0.4838709677419353,0.2967877110864167,0.4090376650797278,Needs Improvement,One Service
18265707,Desi Jugaad,1,New Delhi,"G-6, Plot 14, Vardhaman Plaza, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.30071865,28.6193114,"North Indian, Chinese",350.0,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,12,2.5649493574615367,0.4516129032258063,0.1242491426792665,0.3206673990071903,Needs Improvement,Neither
18368006,Food Trax,1,New Delhi,"G-8, Durga Complex LSC, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.30117932,28.61981733,Chinese,300.0,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,4,1.6094379124341005,0.3548387096774192,0.0,0.2129032258064515,Needs Improvement,Neither
18225277,Hub Tub,1,New Delhi,"112-A, Pocket F, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.30196454,28.61965104,"Chinese, Fast Food",300.0,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,7,2.079441541679836,0.3870967741935482,0.0611165342852064,0.2567046782302115,Needs Improvement,Neither
2936,Malabar Foods,1,New Delhi,"G-9, Krishna Plaza Complex, Pocket A Bus Stand, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.3010973,28.6196099,"North Indian, Fast Food",500.0,Indian Rupees(Rs.),No,Yes,No,No,2,2.7,Orange,Average,49,3.912023005428146,0.2903225806451612,0.2994147534699121,0.2939594497750616,Needs Improvement,One Service
18291201,Mitra Di Chaap,1,New Delhi,"D-1, Opposite Mayur Vihar Bus Depot, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.29992136,28.61961396,"Street Food, Fast Food",300.0,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,5,1.791759469228055,0.3870967741935482,0.02370803326479,0.2417412778220449,Needs Improvement,Neither
3854,New Hyderabadi Biryani House,1,New Delhi,"G-8, Manish Chamber, Pocket B Market, Near Neelam Mata Mandir, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.301318,28.6196741,"North Indian, Biryani",500.0,Indian Rupees(Rs.),No,Yes,No,No,2,2.5,Orange,Average,25,3.258096538021482,0.2258064516129031,0.2143819646180461,0.2212366568149603,Needs Improvement,One Service
308831,New Madras Cafe,1,New Delhi,"Shop 15, DDA Market, Pocket C, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.3050334,28.6189331,South Indian,250.0,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,11,2.4849066497880004,0.3225806451612901,0.1138408552035696,0.2390847291782019,Needs Improvement,Neither
301062,Roll Club,1,New Delhi,"G-6, Sachdeva Plaza, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.3003716,28.619632,Fast Food,250.0,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,44,3.80666248977032,0.4516129032258063,0.2857142857142857,0.385253456221198,Needs Improvement,Neither
5186,Sanju Cool & Hot Hut,1,New Delhi,"7, Purvanchal Plaza, ISC Market, Pocket B, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.3009259,28.6199149,"North Indian, Street Food",250.0,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,8,2.19722457733622,0.3225806451612901,0.0764323541831533,0.2241213287700354,Needs Improvement,Neither
3851,Sethi's Kabab & Curries,1,New Delhi,"G-5, Manish Chamber, LSC, Pocket B, Near Virmani Hospital, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.3013079,28.6198516,North Indian,500.0,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,22,3.1354942159291497,0.4193548387096772,0.198439472783192,0.3309886923390832,Needs Improvement,Neither
305357,South Indian Fast Food,1,New Delhi,"Near Canara Bank, Block A, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.2970156,28.6186666,South Indian,300.0,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,23,3.1780538303479458,0.4838709677419353,0.2039736771423493,0.3719120515021009,Needs Improvement,Neither
2019,Sweets and Spices,1,New Delhi,"G-1, Sagar Galaxy, Pocket B, Commercial Complex, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.3008117,28.6196422,"North Indian, Chinese, South Indian, Fast Food",400.0,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,69,4.248495242049359,0.3225806451612901,0.3431676432475543,0.3308154443957958,Popular but Average,Neither
305370,Urban Degchi Kitchen & Bar,1,New Delhi,"Shop 5-10, LSC Pocket B, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.3008167,28.6194659,"North Indian, Chinese",1000.0,Indian Rupees(Rs.),Yes,Yes,No,No,3,2.6,Orange,Average,94,4.553876891600541,0.2580645161290321,0.3828776941780537,0.3079897873486408,Popular but Average,Both Services
301053,Wah Ji Wah,1,New Delhi,"3, Sachdeva Plaza, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.3003715,28.619648,"North Indian, Fast Food",400.0,Indian Rupees(Rs.),No,Yes,No,No,1,3.1,Orange,Average,81,4.406719247264253,0.4193548387096772,0.3637421712676409,0.3971097717328627,Popular but Average,One Service
308844,Zaiqa Kathi Roll & Momos,1,New Delhi,"4, Pocket B, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.3002431,28.6199122,Street Food,150.0,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,16,2.833213344056216,0.4838709677419353,0.1591326289206627,0.3539756322134262,Needs Improvement,Neither
308839,Duggal Snacks,1,New Delhi,"G-S, Abhishek Plaza, Pocket B, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.3006489,28.6193502,Street Food,50.0,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,32,3.49650756146648,0.5806451612903225,0.2453835454180301,0.4465405149414055,Hidden Gem,Neither
18440191,Granny's Flavour,1,New Delhi,"11/7 Purvanchal Plaza, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.3014164,28.6195294,Street Food,150.0,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,16,2.833213344056216,0.5483870967741935,0.1591326289206627,0.3926853096327811,Hidden Gem,Neither
18203185,Moustache Coffee,1,New Delhi,"G-6, Vardhman Shrenik Plaza, Pocket B, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.30168425,28.61956952,Cafe,400.0,Indian Rupees(Rs.),No,Yes,No,No,1,3.7,Yellow,Good,79,4.382026634673881,0.6129032258064515,0.3605312877551185,0.5119544505859184,High Performer,One Service
301047,Pradeep Pav Bhaji,1,New Delhi,"G-2, Vardhman Sainik Plaza, Pocket B-2, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.3020302,28.6194887,Street Food,200.0,Indian Rupees(Rs.),No,No,No,No,1,3.8,Yellow,Good,94,4.553876891600541,0.6451612903225805,0.3828776941780537,0.5402478518647698,High Performer,Neither
312492,Sandwich Factory,1,New Delhi,"25A, Pocket B, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.3011218,28.6192793,Cafe,500.0,Indian Rupees(Rs.),No,Yes,No,No,2,3.9,Yellow,Good,254,5.541263545158426,0.6774193548387095,0.511271703308938,0.6109602942268009,High Performer,One Service
4672,Scorpio Cafe,1,New Delhi,"G-4, Durga Complex, Pocket B, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.3012169,28.6196855,"Chinese, Fast Food",400.0,Indian Rupees(Rs.),No,Yes,No,No,1,3.7,Yellow,Good,410,6.018593214496234,0.6129032258064515,0.5733408731752367,0.5970782847539656,High Performer,One Service
311336,Veggie-Licious,1,New Delhi,"G-6, GS Arcade, Pocket B, Behind State Bank of India, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.3011572,28.6192865,"North Indian, Chinese, Continental, Fast Food",450.0,Indian Rupees(Rs.),No,Yes,No,No,1,3.6,Yellow,Good,100,4.61512051684126,0.5806451612903225,0.390841458474473,0.5047236801639827,High Performer,One Service
2942,Slice Of Italy,1,New Delhi,"104 & 105, Durga Complex, LSC Market, Pocket B, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.3011572,28.6197374,"Italian, Pizza, Bakery",700.0,Indian Rupees(Rs.),No,Yes,No,No,2,2.2,Red,Poor,119,4.787491742782046,0.1290322580645161,0.4132556086734817,0.2427215983081023,Popular but Average,One Service
301103,Anokha Chinese Hut,1,New Delhi,"D-1/30, New Kondli, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3296222,28.6038472,"North Indian, Chinese",700.0,Indian Rupees(Rs.),No,No,No,No,2,2.6,Orange,Average,27,3.332204510175204,0.2580645161290321,0.2240185336552014,0.2444461231394998,Needs Improvement,Neither
18292451,Bobby Dhaba & Caterers,1,New Delhi,"C-3/88, New Kondli, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.33470056,28.6042683,"North Indian, Mughlai",450.0,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,5,1.791759469228055,0.4193548387096772,0.02370803326479,0.2610961165317224,Needs Improvement,Neither
9740,Clever Fox Cafe,1,New Delhi,"Red Fox Hotel, Community Center, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3328617,28.6071702,"North Indian, Continental, Chinese",900.0,Indian Rupees(Rs.),Yes,No,No,No,2,3.0,Orange,Average,25,3.258096538021482,0.3870967741935482,0.2143819646180461,0.3180108503633474,Needs Improvement,One Service
301106,Dana Pani,1,New Delhi,"B-1/60, New Kondli, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3302432,28.6032214,"North Indian, Chinese",300.0,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,4,1.6094379124341005,0.3225806451612901,0.0,0.193548387096774,Needs Improvement,Neither
6225,Hotel Malabar,1,New Delhi,"A-1312, Main Road, Opposite  Pocket A-2, GD Colony, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3363682,28.6128083,Kerala,300.0,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,24,3.218875824868201,0.3870967741935482,0.2092819315311324,0.3159708371285819,Needs Improvement,Neither
301120,Lumbini Fast Point,1,New Delhi,"1-A, Pocket A3, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3375211,28.6137147,"Chinese, Fast Food",400.0,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,30,3.4339872044851463,0.3870967741935482,0.2372537623627268,0.3271595694612197,Needs Improvement,Neither
307850,Mayur Restaurant,1,New Delhi,"81-B,Pocket A-2, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3369722,28.613483,"North Indian, South Indian, Chinese",400.0,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,19,2.995732273553991,0.3225806451612901,0.1802656438775592,0.2656546446477978,Needs Improvement,Neither
18292449,MOC - The American Restaurant,1,New Delhi,"38-A, Pocket A-2, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.33534496,28.61123545,"American, Fast Food",400.0,Indian Rupees(Rs.),No,No,No,No,1,2.6,Orange,Average,35,3.58351893845611,0.2580645161290321,0.2566979980607125,0.2575179089017043,Needs Improvement,Neither
301116,Muradabadi Chicken Biryani,1,New Delhi,"C-1/30, New Kondli, Near Mangal Bazar Chowk, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3335984,28.6054308,North Indian,450.0,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,28,3.367295829986474,0.4838709677419353,0.2285816044846765,0.3817552224390317,Needs Improvement,Neither
8462,New Aggarwal Sweet Corner,1,New Delhi,"A-1240/2, DDA Market, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3360236,28.6117841,Mithai,100.0,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,11,2.4849066497880004,0.2903225806451612,0.1138408552035696,0.2197298904685246,Needs Improvement,Neither
309599,Pizza Castle,1,New Delhi,"80/A, Pocket A, LIG Flat, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3351273,28.6103555,"Pizza, Fast Food",500.0,Indian Rupees(Rs.),No,Yes,No,No,2,2.7,Orange,Average,29,3.4011973816621555,0.2903225806451612,0.2329899647959225,0.2673895343054657,Needs Improvement,One Service
309499,Punjabi Dhaba,1,New Delhi,"140-A, Pocket A3, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3292098,28.6014232,North Indian,200.0,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,6,1.9459101490553128,0.3870967741935482,0.0437528897776421,0.2497592204271858,Needs Improvement,Neither
300958,Qureshi Chicken Corner,1,New Delhi,"Near Ryan International School, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3364154,28.6132677,North Indian,200.0,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,6,1.9459101490553128,0.3870967741935482,0.0437528897776421,0.2497592204271858,Needs Improvement,Neither
301105,Samarpan Fast Food,1,New Delhi,"118 - A2, LIG Flat Market, Opposite Sharma Medical Store, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3365387,28.6101623,Chinese,300.0,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,9,2.302585092994046,0.3548387096774192,0.0901328219387797,0.2489563545819634,Needs Improvement,Neither
311228,Shaan-E-Tandoorz,1,New Delhi,"G-14, SSG East Plaza, DDA Local Shopping Centre, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3390604,28.6078313,North Indian,400.0,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,5,1.791759469228055,0.3548387096774192,0.02370803326479,0.2223864391123675,Needs Improvement,Neither
6226,Sonu Sudh Bhojnalaya,1,New Delhi,"B 1/1 B, Janta Flat, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.336318,28.6126674,North Indian,250.0,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,10,2.3978952727983707,0.3225806451612901,0.1025264025608873,0.2345589481211289,Needs Improvement,Neither
311229,The Test,1,New Delhi,"G-11, Plot 1-2, SSG East Plaza, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3391034,28.6077552,North Indian,500.0,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,4,1.6094379124341005,0.3548387096774192,0.0,0.2129032258064515,Needs Improvement,Neither
306555,True Blue,1,New Delhi,"8, DDA Shopping Complex, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3390881,28.6076461,"Chinese, North Indian",900.0,Indian Rupees(Rs.),Yes,No,No,No,2,3.3,Orange,Average,26,3.295836866004329,0.4838709677419353,0.2192894970402961,0.3780383794612796,Needs Improvement,One Service
301110,Zaika Kathi Rolls,1,New Delhi,"GD Colony, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3292915,28.6029222,Fast Food,150.0,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,13,2.6390573296152584,0.3870967741935482,0.1338857117164217,0.2858123492026976,Needs Improvement,Neither
304986,Baked Buns,1,New Delhi,"C-4/79, Near Indian Oil Petrol Pump, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.3347657,28.6040454,Fast Food,500.0,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,90,4.51085950651685,0.5483870967741935,0.3772839639880411,0.4799458436597326,High Performer,One Service
309979,Green Chick Chop,1,New Delhi,"13/2, Ward 1, LIC Road, Near Bhool Bhulia, Mehrauli, New Delhi",Mehrauli,"Mehrauli, New Delhi",77.1814052,28.5228127,"Raw Meats, North Indian, Fast Food",350.0,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,7,2.079441541679836,0.3870967741935482,0.0611165342852064,0.2567046782302115,Needs Improvement,Neither
18025093,Mahara Hotel,1,New Delhi,"13/2, Ward 1, LIC Road, Near Bus Terminal, Mehrauli, New Delhi",Mehrauli,"Mehrauli, New Delhi",77.1814337,28.5228887,"North Indian, South Indian",400.0,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,4,1.6094379124341005,0.3548387096774192,0.0,0.2129032258064515,Needs Improvement,Neither
307990,Malik Vegetarian Rasoi,1,New Delhi,"13-A/4, Ward 1, Opposite Bhool Bhuliyan, Mehrauli, New Delhi",Mehrauli,"Mehrauli, New Delhi",77.1818906,28.5227376,North Indian,250.0,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,9,2.302585092994046,0.3548387096774192,0.0901328219387797,0.2489563545819634,Needs Improvement,Neither
